client_id,age,monthly_income,loan_amount,loan_term_months,gender,marital_status,education,has_house,has_car,default
1045,40,700,3000,6,Male,Divorced,Master,0,1,0
1089,35,700,4000,12,Female,Married,High School,1,0,0
1302,35,300,1000,6,Male,Married,Master,0,0,1
1470,,500,3000,36,Female,Divorced,PhD,0,0,0
1041,35,500,1000,36,Male,Divorced,Bachelor,1,1,0
1460,45,500,1000,36,,Divorced,High School,1,1,0
1479,40,700,3000,12,Other,Married,Bachelor,1,0,0
1212,30,1000,1000,24,Female,Single,Master,0,0,0
1332,30,700,4000,6,Male,Married,High School,1,1,0
1130,,700,1000,36,Male,Married,Bachelor,0,1,0
1254,30,700,4000,12,,Divorced,High School,1,0,1
1367,30,1000,3000,36,Female,Divorced,High School,0,1,0
1277,30,700,1000,12,Male,Married,,0,1,0
1400,40,300,1000,24,Female,Single,Bachelor,0,0,0
1140,35,1000,4000,36,Female,Single,,1,1,0
1364,30,300,1000,36,Male,Single,PhD,1,0,0
1441,30,300,3000,36,Male,Single,Bachelor,1,1,0
1273,30,1000,4000,6,Other,Single,Bachelor,0,1,0
1409,25,1000,3000,36,Male,Divorced,Master,1,1,0
1016,35,700,4000,24,Female,Married,PhD,0,0,0
1210,30,500,1000,12,Male,Divorced,Master,1,1,0
1461,40,1000,4000,6,Male,Married,Bachelor,1,1,0
1067,45,300,3000,36,Other,Divorced,,1,1,0
1388,40,300,3000,12,Male,Married,High School,0,0,1
1468,35,1000,2000,24,Male,Divorced,Master,1,1,0
1293,25,700,4000,24,Female,Single,High School,0,1,0
1153,40,700,4000,12,Male,Married,Bachelor,1,0,1
1204,30,300,1000,12,Female,Divorced,High School,1,0,0
1414,25,300,4000,12,Male,Married,Bachelor,1,0,0
1154,45,300,3000,36,Female,Divorced,Master,0,0,0
1488,30,300,3000,24,Male,Married,Master,1,1,0
1231,25,500,4000,12,Female,Single,High School,0,1,0
1152,35,300,1000,36,Male,Divorced,PhD,1,1,0
1060,,1000,2000,24,Male,Divorced,PhD,1,1,0
1153,35,1000,2000,36,Female,Single,PhD,0,1,0
1244,35,300,2000,6,Other,Married,Master,1,0,0
1434,,300,3000,24,,Married,Master,1,1,0
1355,35,300,3000,24,Male,Married,High School,1,1,0
1147,25,1000,4000,6,Female,Married,PhD,1,0,0
1418,45,500,4000,24,Female,Single,Bachelor,0,1,0
1100,35,1000,4000,12,Male,Single,Master,0,0,0
1398,40,500,4000,6,Male,Divorced,Bachelor,0,0,0
1124,25,1000,1000,36,Male,Divorced,High School,1,1,0
1348,25,300,2000,12,Male,Divorced,Bachelor,0,1,0
1455,40,1000,4000,6,Female,Divorced,High School,0,1,0
1450,,500,4000,24,Male,Single,Master,1,1,0
1196,40,700,3000,36,Male,Married,High School,1,0,0
1473,35,500,4000,6,Female,Single,Bachelor,1,0,0
1247,35,700,2000,6,Female,Married,Bachelor,0,1,0
1302,40,700,1000,24,Female,Married,Master,1,1,0
1128,30,300,1000,24,Female,Divorced,High School,1,0,0
1414,45,500,4000,6,Female,Single,Master,0,0,0
1410,25,700,1000,12,Male,Divorced,PhD,0,1,0
1158,,700,2000,24,Female,Divorced,High School,1,0,0
1268,,1000,4000,36,Female,Married,High School,0,1,1
1331,30,500,2000,36,Female,Divorced,Bachelor,1,1,0
1027,25,700,3000,12,,Divorced,Bachelor,1,1,1
1353,45,300,1000,36,Female,Married,Bachelor,1,0,0
1251,40,500,1000,36,Female,Married,,0,0,0
1098,25,,1000,24,Male,Single,High School,0,0,0
1407,25,500,1000,36,Male,Married,Bachelor,0,1,0
1126,40,1000,3000,6,Female,Married,Bachelor,1,1,0
1226,25,500,2000,12,Male,Single,High School,1,0,0
1172,45,700,3000,6,Other,Married,Bachelor,0,0,0
1098,35,700,3000,6,Other,Single,PhD,1,1,0
1460,30,300,3000,24,Female,Divorced,Bachelor,1,1,0
1267,40,700,3000,12,Male,Married,Master,1,1,0
1155,25,300,2000,36,Female,Single,Master,0,0,0
1147,30,300,1000,6,Female,Divorced,Bachelor,1,1,1
1122,25,500,1000,24,Female,Single,,0,0,0
1011,35,300,3000,6,Male,Divorced,High School,1,1,0
1148,40,700,1000,12,Male,Married,Bachelor,1,0,0
1453,45,700,2000,6,Female,Married,,1,0,0
1168,35,1000,4000,6,Male,Married,Master,0,1,0
1368,30,700,3000,36,,Divorced,High School,0,1,1
1247,40,700,3000,24,Female,Single,Bachelor,0,1,1
1191,30,1000,3000,36,Female,Single,Bachelor,1,1,0
1238,30,500,2000,6,Male,Married,PhD,1,0,1
1029,25,,2000,36,Female,Married,High School,1,1,0
1464,40,300,3000,36,Female,Single,PhD,0,1,0
1425,45,1000,3000,12,Male,Divorced,Master,1,0,1
1091,25,700,4000,24,Male,Divorced,Master,1,1,0
1484,35,1000,4000,6,Female,Married,Bachelor,0,1,0
1125,25,500,1000,12,Female,Single,High School,1,0,0
1322,30,700,1000,36,Male,Divorced,PhD,0,1,0
1043,,500,2000,36,Female,Single,PhD,0,1,0
1218,30,300,3000,12,Male,Married,Bachelor,0,1,0
1036,25,500,4000,24,Female,Divorced,High School,0,0,0
1487,25,1000,3000,24,Male,Divorced,PhD,1,0,1
1341,30,700,3000,12,Female,Divorced,High School,0,1,1
1494,35,1000,1000,12,Male,Single,Bachelor,0,1,0
1375,,700,4000,24,Female,Married,Bachelor,1,0,0
1392,,500,2000,6,Male,Divorced,PhD,0,0,0
1203,35,300,2000,24,Female,Single,PhD,0,0,0
1494,40,700,1000,24,Female,Divorced,Master,0,1,0
1468,45,700,3000,12,Male,Single,Master,1,0,0
1290,40,500,1000,36,Male,Divorced,High School,1,0,0
1064,45,1000,4000,36,Female,Married,Bachelor,0,0,0
1062,30,500,2000,12,Male,Married,Bachelor,1,1,0
1071,,300,4000,6,Male,Single,High School,0,0,0
1467,,700,4000,12,Male,Divorced,Master,1,1,0
1423,25,300,4000,6,Female,Divorced,High School,1,1,0
1326,25,700,4000,36,Male,Divorced,Bachelor,0,1,0
1189,30,700,4000,36,Female,Single,High School,0,0,1
1031,40,700,1000,24,Male,Married,High School,0,1,0
1188,40,500,1000,36,Male,Single,Master,1,1,1
1034,35,700,1000,24,Male,Single,,1,0,1
1438,,1000,2000,12,Female,Divorced,High School,0,0,0
